Operation, Load Factor, Time, Resize Count
insert,0.0663403,700,0
insert,0.0664402,600,0
insert,0.0665401,600,0
insert,0.06664,500,0
insert,0.0667399,500,0
insert,0.0668398,600,0
insert,0.0669398,700,0
insert,0.0670397,500,0
insert,0.0671396,600,0
insert,0.0672395,600,0
insert,0.0673394,500,0
insert,0.0674393,600,0
insert,0.0675392,1200,0
insert,0.0676391,900,0
insert,0.067739,600,0
insert,0.0678389,600,0
insert,0.0679389,1100,0
insert,0.0680388,700,0
insert,0.0681387,600,0
insert,0.0682386,700,0
insert,0.0683385,700,0
insert,0.0684384,700,0
insert,0.0685383,600,0
insert,0.0686382,700,0
insert,0.0687381,800,0
insert,0.068838,500,0
insert,0.068938,500,0
insert,0.0690379,500,0
insert,0.0691378,500,0
insert,0.0692377,500,0
insert,0.0693376,500,0
insert,0.0694375,600,0
insert,0.0695374,500,0
insert,0.0696373,700,0
insert,0.0697372,600,0
insert,0.0698371,600,0
insert,0.0699371,500,0
insert,0.070037,500,0
insert,0.0701369,600,0
insert,0.0702368,600,0
insert,0.0703367,500,0
insert,0.0704366,800,0
insert,0.0705365,600,0
insert,0.0706364,500,0
insert,0.0707363,600,0
insert,0.0708362,600,0
insert,0.0709362,600,0
insert,0.0710361,600,0
insert,0.071136,600,0
insert,0.0712359,600,0
insert,0.0713358,500,0
insert,0.0714357,500,0
insert,0.0715356,500,0
insert,0.0716355,500,0
insert,0.0717354,600,0
insert,0.0718353,800,0
insert,0.0719353,500,0
insert,0.0720352,500,0
insert,0.0721351,500,0
insert,0.072235,600,0
insert,0.0723349,900,0
insert,0.0724348,500,0
insert,0.0725347,600,0
insert,0.0726346,500,0
insert,0.0727345,500,0
insert,0.0728344,800,0
insert,0.0729344,500,0
insert,0.0730343,500,0
insert,0.0731342,500,0
insert,0.0732341,700,0
insert,0.073334,600,0
insert,0.0734339,600,0
insert,0.0735338,600,0
insert,0.0736337,500,0
insert,0.0737336,600,0
insert,0.0738335,600,0
insert,0.0739335,500,0
insert,0.0740334,600,0
insert,0.0741333,500,0
insert,0.0742332,600,0
insert,0.0743331,600,0
insert,0.074433,600,0
insert,0.0745329,600,0
insert,0.0746328,600,0
insert,0.0747327,500,0
insert,0.0748327,600,0
insert,0.0749326,600,0
insert,0.0750325,600,0
insert,0.0751324,600,0
insert,0.0752323,700,0
insert,0.0753322,500,0
insert,0.0754321,500,0
insert,0.075532,1000,0
insert,0.0756319,600,0
insert,0.0757318,600,0
insert,0.0758318,700,0
insert,0.0759317,700,0
insert,0.0760316,500,0
insert,0.0761315,600,0
insert,0.0762314,600,0
insert,0.0763313,500,0
insert,0.0764312,600,0
insert,0.0765311,600,0
insert,0.076631,600,0
insert,0.0767309,600,0
insert,0.0768309,500,0
insert,0.0769308,600,0
insert,0.0770307,600,0
insert,0.0771306,600,0
insert,0.0772305,500,0
insert,0.0773304,600,0
insert,0.0774303,500,0
insert,0.0775302,500,0
insert,0.0776301,600,0
insert,0.07773,500,0
insert,0.07783,600,0
insert,0.0779299,700,0
insert,0.0780298,600,0
insert,0.0781297,600,0
insert,0.0782296,600,0
insert,0.0783295,600,0
insert,0.0784294,700,0
